time,mac,id,lat,long,board
1467236346,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467236346,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467236346,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467236346,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467236346,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467236346,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467236346,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467236346,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467236346,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467236346,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467236346,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467236346,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467236346,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467236346,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467236346,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467236346,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467236346,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467236346,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467236346,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467239903,00-17-0d-00-00-60-3c-d9,1,,,
1467239903,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467239903,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467239903,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467239903,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467239903,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467239903,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467239903,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467239903,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467239903,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467239903,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467239903,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467239903,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467239903,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467239903,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467239903,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467239903,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467239903,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467239903,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467239903,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467243551,00-17-0d-00-00-60-3c-d9,1,,,
1467243551,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467243551,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467243551,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467243551,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467243551,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467243551,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467243551,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467243551,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467243551,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467243551,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467243551,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467243551,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467243551,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467243551,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467243551,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467243551,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467243551,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467243551,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467243551,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467246664,00-17-0d-00-00-60-3c-d9,1,,,
1467246664,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467246664,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467246664,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467246664,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467246664,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467246664,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467246664,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467246664,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467246664,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467246664,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467246664,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467246664,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467246664,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467246664,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467246664,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467246664,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467246664,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467246664,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467246664,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467250756,00-17-0d-00-00-60-3c-d9,1,,,
1467250756,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467250756,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467250756,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467250756,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467250756,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467250756,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467250756,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467250756,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467250756,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467250756,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467250756,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467250756,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467250756,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467250756,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467250756,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467250756,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467250756,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467250756,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467250756,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467254318,00-17-0d-00-00-60-3c-d9,1,,,
1467254318,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467254318,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467254318,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467254318,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467254318,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467254318,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467254318,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467254318,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467254318,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467254318,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467254318,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467254318,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467254318,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467254318,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467254318,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467254318,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467254318,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467254318,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467254318,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467257248,00-17-0d-00-00-60-3c-d9,1,,,
1467257248,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467257248,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467257248,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467257248,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467257248,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467257248,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467257248,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467257248,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467257248,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467257248,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467257248,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467257248,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467257248,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467257248,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467257248,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467257248,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467257248,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467257248,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467257248,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467261302,00-17-0d-00-00-60-3c-d9,1,,,
1467261302,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467261302,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467261302,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467261302,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467261302,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467261302,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467261302,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467261302,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467261302,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467261302,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467261302,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467261302,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467261302,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467261302,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467261302,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467261302,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467261302,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467261302,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467261302,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467265165,00-17-0d-00-00-60-3c-d9,1,,,
1467265165,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467265165,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467265165,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467265165,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467265165,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467265165,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467265165,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467265165,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467265165,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467265165,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467265165,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467265165,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467265165,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467265165,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467265165,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467265165,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467265165,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467265165,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467265165,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467268767,00-17-0d-00-00-60-3c-d9,1,,,
1467268767,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467268767,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467268767,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467268767,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467268767,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467268767,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467268767,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467268767,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467268767,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467268767,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467268767,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467268767,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467268767,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467268767,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467268767,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467268767,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467268767,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467268767,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467268767,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467272368,00-17-0d-00-00-60-3c-d9,1,,,
1467272368,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467272368,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467272368,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467272368,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467272368,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467272368,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467272368,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467272368,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467272368,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467272368,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467272368,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467272368,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467272368,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467272368,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467272368,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467272368,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467272368,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467272368,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467272368,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467275674,00-17-0d-00-00-60-3c-d9,1,,,
1467275674,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467275674,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467275674,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467275674,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467275674,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467275674,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467275674,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467275674,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467275674,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467275674,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467275674,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467275674,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467275674,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467275674,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467275674,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467275674,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467275674,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467275674,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467275674,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467279569,00-17-0d-00-00-60-3c-d9,1,,,
1467279569,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467279569,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467279569,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467279569,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467279569,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467279569,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467279569,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467279569,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467279569,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467279569,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467279569,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467279569,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467279569,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467279569,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467279569,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467279569,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467279569,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467279569,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467279569,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467282692,00-17-0d-00-00-60-3c-d9,1,,,
1467282692,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467282692,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467282692,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467282692,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467282692,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467282692,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467282692,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467282692,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467282692,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467282692,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467282692,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467282692,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467282692,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467282692,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467282692,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467282692,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467282692,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467282692,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467282692,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467286778,00-17-0d-00-00-60-3c-d9,1,,,
1467286778,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467286778,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467286778,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467286778,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467286778,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467286778,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467286778,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467286778,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467286778,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467286778,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467286778,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467286778,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467286778,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467286778,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467286778,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467286778,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467286778,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467286778,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467286778,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467290380,00-17-0d-00-00-60-3c-d9,1,,,
1467290380,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467290380,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467290380,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467290380,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467290380,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467290380,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467290380,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467290380,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467290380,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467290380,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467290380,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467290380,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467290380,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467290380,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467290380,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467290380,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467290380,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467290380,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467290380,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467293984,00-17-0d-00-00-60-3c-d9,1,,,
1467293984,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467293984,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467293984,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467293984,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467293984,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467293984,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467293984,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467293984,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467293984,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467293984,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467293984,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467293984,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467293984,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467293984,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467293984,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467293984,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467293984,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467293984,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467293984,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467297584,00-17-0d-00-00-60-3c-d9,1,,,
1467297584,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467297584,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467297584,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
